date,store,category,units_sold,revenue,revenue_rolling_7,revenue_rolling_30
2021-10-31,Store_A,Jeans,196,5015.31,9016.945714285715,10655.038999999999
2021-10-31,Store_A,Jackets,194,15022.28,10766.342857142856,10949.010333333334
2021-10-31,Store_A,Dresses,175,14605.66,10802.42857142857,11253.828666666666
2021-10-31,Store_A,Shoes,212,17820.58,12172.192857142858,11182.132666666666
2021-10-31,Store_A,Accessories,185,2598.52,10899.625714285712,11189.641666666666
2021-10-31,Store_B,T-Shirts,228,21109.52,13046.11,11733.004333333332
2021-10-31,Store_A,T-Shirts,202,5577.63,11678.5,11486.574333333332
2021-10-31,Store_B,Jackets,225,19785.41,13788.514285714287,11763.473666666667
2021-10-31,Store_B,Dresses,232,11066.1,13223.345714285713,11400.573999999999
2021-10-31,Store_B,Shoes,209,16269.15,13460.987142857144,11858.732333333335
2021-10-31,Store_B,Accessories,174,3655.43,11437.394285714285,11877.080666666667
2021-10-31,Store_C,T-Shirts,191,16331.24,13399.21142857143,12012.116
2021-10-31,Store_B,Jeans,190,17357.19,12863.164285714285,12218.591333333334
2021-11-01,Store_C,Accessories,198,9696.25,13451.53857142857,12268.292
2021-11-01,Store_D,T-Shirts,191,5926.55,11471.701428571427,12065.287333333334
2021-11-01,Store_D,Jeans,193,10705.75,11420.222857142857,12162.971
2021-11-01,Store_D,Jackets,189,3690.18,9623.227142857142,11908.026666666667
2021-11-01,Store_D,Dresses,222,21808.22,12216.482857142857,12095.613000000001
2021-11-01,Store_D,Shoes,194,6416.49,10800.089999999998,11902.024666666666
2021-11-01,Store_E,Jeans,189,16269.17,10644.658571428572,12053.359333333332
2021-11-01,Store_E,T-Shirts,192,16066.22,11554.654285714287,12287.501333333335
2021-11-01,Store_E,Jackets,200,8740.57,11956.657142857142,12021.597666666667
2021-11-01,Store_E,Dresses,196,18124.34,13016.455714285714,12071.292333333335
2021-11-01,Store_E,Shoes,196,9279.78,13814.970000000001,11701.361666666668
2021-11-01,Store_C,Shoes,198,4447.11,11334.81142857143,11757.048666666667
2021-11-01,Store_D,Accessories,175,11297.15,12032.048571428571,11655.185000000001
2021-11-01,Store_C,Dresses,204,10132.2,11155.33857142857,11718.517333333331
2021-11-01,Store_E,Accessories,198,5140.68,9594.547142857144,11506.323666666665
2021-11-01,Store_C,Jeans,206,3890.76,8901.717142857142,11433.211333333333
2021-11-01,Store_A,T-Shirts,207,5315.38,7071.865714285715,11105.360666666667
2021-11-01,Store_A,Jeans,207,7434.5,6808.254285714286,11186.000333333333
2021-11-01,Store_A,Jackets,196,11118.12,7761.255714285716,11055.861666666666
2021-11-01,Store_A,Dresses,163,3103.84,6590.782857142857,10672.467666666667
2021-11-01,Store_A,Shoes,190,14592.0,7227.897142857143,10564.848333333333
2021-11-01,Store_A,Accessories,203,3307.0,6965.942857142858,10588.464333333333
2021-11-01,Store_C,Jackets,207,18148.95,9002.827142857144,10489.778666666669
2021-11-01,Store_B,Jeans,209,2963.29,8666.814285714285,10402.634
2021-11-01,Store_B,Jackets,209,17608.25,10120.207142857142,10330.062
2021-11-01,Store_B,Dresses,200,2931.81,8950.734285714287,10058.919
2021-11-01,Store_B,Shoes,207,2436.9,8855.457142857143,9597.844000000001
2021-11-01,Store_B,Accessories,194,18695.96,9441.737142857144,10099.195
2021-11-01,Store_C,T-Shirts,221,5222.74,9715.414285714285,9728.911666666665
2021-11-01,Store_B,T-Shirts,199,17212.41,9581.622857142856,9724.085666666668
2021-11-02,Store_C,Accessories,179,5208.56,9902.375714285716,9574.496000000001
2021-11-02,Store_D,T-Shirts,209,2407.46,7730.834285714285,9457.193000000001
2021-11-02,Store_D,Jeans,184,3605.6,7827.089999999999,9220.521333333334
2021-11-02,Store_D,Jackets,186,14747.85,9585.797142857142,9589.110333333334
2021-11-02,Store_D,Dresses,215,10285.43,8384.292857142858,9205.017333333333
2021-11-02,Store_D,Shoes,218,11413.12,9268.632857142857,9371.571666666667
2021-11-02,Store_E,Jeans,184,18249.93,9416.850000000002,9437.597000000002
2021-11-02,Store_E,T-Shirts,197,4085.4,9256.398571428572,9038.236333333332
2021-11-02,Store_E,Jackets,194,5759.74,9735.295714285716,8938.875333333333
2021-11-02,Store_E,Dresses,215,20031.14,12081.801428571429,9002.435333333333
2021-11-02,Store_E,Shoes,207,12391.2,11745.137142857144,9106.149333333335
2021-11-02,Store_C,Shoes,212,11313.28,11891.972857142857,9335.021666666667
2021-11-02,Store_D,Accessories,209,16940.45,12681.59142857143,9523.131666666666
2021-11-02,Store_C,Dresses,208,14413.54,12133.535714285714,9665.842999999999
2021-11-02,Store_E,Accessories,208,17639.98,14069.904285714287,10082.486333333334
2021-11-02,Store_C,Jeans,225,8174.91,14414.92857142857,10225.291333333333
2021-11-02,Store_A,T-Shirts,187,15135.05,13715.487142857144,10552.613666666666
2021-11-02,Store_A,Jeans,195,19479.23,14728.062857142857,10954.104666666668
2021-11-02,Store_A,Jackets,195,12887.4,14952.937142857143,11013.080666666667
2021-11-02,Store_A,Dresses,214,14059.86,14541.424285714284,11378.281333333334
2021-11-02,Store_A,Shoes,189,9835.3,13887.39,11219.724666666669
2021-11-02,Store_A,Accessories,226,21315.44,14412.455714285714,11820.006000000001
2021-11-02,Store_C,Jackets,194,11193.62,14843.699999999999,11588.161666666669
2021-11-02,Store_B,Jeans,222,21833.31,15800.594285714285,12217.162333333334
2021-11-02,Store_B,Jackets,184,7840.81,14137.962857142858,11891.581
2021-11-02,Store_B,Dresses,193,9633.0,13673.048571428573,12114.954
2021-11-02,Store_B,Shoes,206,3537.64,12169.874285714288,12151.645333333332
2021-11-02,Store_B,Accessories,209,12557.43,12558.75,11947.027666666667
2021-11-02,Store_C,T-Shirts,198,11936.84,11218.949999999999,12170.831
2021-11-02,Store_B,T-Shirts,207,7017.85,10622.41142857143,11831.012333333336
2021-11-03,Store_C,Shoes,207,3479.41,8000.425714285715,11773.374000000002
2021-11-03,Store_C,Accessories,204,17029.21,9313.054285714286,12260.765666666668
2021-11-03,Store_D,T-Shirts,197,8148.01,9100.912857142857,12412.179333333333
2021-11-03,Store_D,Jeans,201,15309.02,10782.538571428571,12430.885
2021-11-03,Store_D,Jackets,203,4758.68,9668.43142857143,12246.66
2021-11-03,Store_D,Dresses,200,15518.22,10180.057142857142,12383.496666666668
2021-11-03,Store_E,Jeans,200,14293.11,11219.380000000001,12251.602666666668
2021-11-03,Store_D,Accessories,224,8693.21,11964.20857142857,12405.196333333333
2021-11-03,Store_E,T-Shirts,193,10149.9,10981.45,12551.535
2021-11-03,Store_E,Jackets,211,18254.14,12425.182857142858,12492.301666666666
2021-11-03,Store_E,Dresses,215,12994.18,12094.49142857143,12512.401
2021-11-03,Store_E,Shoes,209,2401.04,11757.685714285715,12215.326333333333
2021-11-03,Store_C,Dresses,193,19278.82,12294.914285714285,12293.271999999999
2021-11-03,Store_D,Shoes,188,8385.08,11450.91,12092.323333333334
2021-11-03,Store_E,Accessories,181,14119.96,12226.160000000002,11974.989333333333
2021-11-03,Store_C,Jackets,205,2241.87,11096.441428571428,11777.221333333333
2021-11-03,Store_C,T-Shirts,223,6614.97,9433.702857142856,11493.218666666666
2021-11-03,Store_C,Jeans,212,7558.91,8657.235714285714,11095.874666666667
2021-11-03,Store_A,T-Shirts,216,14455.95,10379.365714285714,11148.159666666668
2021-11-03,Store_A,Jeans,207,4015.18,8198.845714285713,10813.337000000001
2021-11-03,Store_A,Jackets,217,6340.03,7906.695714285714,10696.828
2021-11-03,Store_A,Shoes,191,15052.31,8039.888571428572,10488.057
2021-11-03,Store_A,Accessories,227,4990.88,8432.604285714286,10281.298999999999
2021-11-03,Store_A,Dresses,188,11636.63,9149.984285714285,9941.409666666666
2021-11-03,Store_B,Jeans,209,6178.33,8952.75857142857,9885.993666666667
2021-11-03,Store_B,Jackets,179,15036.86,9035.745714285715,10066.122333333333
2021-11-03,Store_B,Dresses,203,16564.96,10828.57142857143,10500.366333333335
2021-11-03,Store_B,Shoes,208,4096.93,10508.128571428571,10218.349666666667
2021-11-03,Store_B,Accessories,213,2682.77,8741.051428571429,9909.880666666666
2021-11-03,Store_B,T-Shirts,206,16728.64,10417.874285714284,10233.573666666665
2021-11-04,Store_D,Shoes,191,18428.88,11388.195714285714,10731.889333333333
2021-11-04,Store_C,Accessories,223,21153.78,13527.545714285716,10869.375
2021-11-04,Store_D,Jeans,200,16090.89,13678.121428571429,11134.137666666667
2021-11-04,Store_D,Jackets,184,8779.83,12565.960000000001,10916.498
2021-11-04,Store_D,Dresses,179,14792.27,14093.865714285714,11250.951000000001
2021-11-04,Store_D,Accessories,210,15631.23,15943.645714285713,11254.717999999999
2021-11-04,Store_C,Shoes,215,7040.75,14559.661428571428,11012.972666666667
2021-11-04,Store_E,Jeans,213,2361.0,12264.25,10801.899
2021-11-04,Store_E,Jackets,214,10079.1,10682.152857142859,10799.539
2021-11-04,Store_E,Dresses,229,22237.61,11560.255714285715,10932.321333333333
2021-11-04,Store_E,Shoes,226,17610.78,12821.819999999998,11086.208
2021-11-04,Store_E,Accessories,207,16744.63,13100.72857142857,11564.327666666668
2021-11-04,Store_E,T-Shirts,210,12195.18,12609.864285714286,11328.206333333334
2021-11-04,Store_C,Dresses,206,8165.55,12770.550000000001,11320.888666666668
2021-11-04,Store_D,T-Shirts,202,2148.55,12740.199999999999,10921.841666666667
2021-11-04,Store_C,Jeans,200,2368.85,11638.735714285713,10926.074333333332
2021-11-04,Store_A,T-Shirts,197,15669.75,10700.470000000001,11227.900333333333
2021-11-04,Store_A,Jeans,193,9612.74,9557.892857142857,11296.361333333332
2021-11-04,Store_A,Jackets,195,18884.78,9863.628571428571,11443.989
2021-11-04,Store_A,Dresses,212,20387.49,11033.958571428573,11989.732666666667
2021-11-04,Store_A,Shoes,212,3576.53,10378.384285714286,11897.616
2021-11-04,Store_A,Accessories,192,12573.93,11867.724285714285,11815.003333333334
2021-11-04,Store_B,T-Shirts,190,5523.32,12318.362857142858,11832.751333333332
2021-11-04,Store_C,Jackets,186,12547.48,11872.324285714287,11863.113000000001
2021-11-04,Store_B,Jackets,202,4626.47,11160.0,11811.384333333332
2021-11-04,Store_B,Dresses,198,12329.21,10223.49,11721.129333333334
2021-11-04,Store_B,Shoes,200,7579.54,8393.782857142856,11421.615333333331
2021-11-04,Store_B,Jeans,168,6926.51,8872.351428571428,11515.934666666666
2021-11-04,Store_B,Accessories,195,4894.08,7775.229999999999,11589.645
2021-11-04,Store_C,T-Shirts,212,7255.5,8022.684285714285,11273.873666666668
2021-11-05,Store_C,Accessories,187,9117.71,7532.717142857144,10963.501333333332
2021-11-05,Store_D,Jeans,203,7394.38,7928.132857142858,10504.854666666664
2021-11-05,Store_D,Jackets,192,9030.81,7456.932857142857,10269.518666666667
2021-11-05,Store_D,Dresses,187,3955.78,6939.252857142857,10108.717
2021-11-05,Store_D,Shoes,231,21924.55,9081.83,10346.459666666666
2021-11-05,Store_D,Accessories,216,19895.14,11224.83857142857,10488.59
2021-11-05,Store_E,Jackets,189,18647.73,12852.300000000001,10875.489333333333
2021-11-05,Store_E,Jeans,189,11681.48,13218.552857142857,11186.171999999999
2021-11-05,Store_C,Shoes,207,14115.75,14178.748571428572,11320.726999999997
2021-11-05,Store_E,Dresses,201,8671.53,14127.422857142856,10868.524333333333
2021-11-05,Store_E,Shoes,213,20528.8,16494.99714285714,10965.791666666666
2021-11-05,Store_E,Accessories,197,19240.23,16111.522857142858,11048.978333333333
2021-11-05,Store_E,T-Shirts,182,5950.26,14119.397142857142,10840.814333333334
2021-11-05,Store_C,Dresses,183,6681.93,12409.997142857143,10791.360333333332
2021-11-05,Store_D,T-Shirts,178,3195.52,11197.717142857142,10826.259333333332
2021-11-05,Store_C,Jeans,206,13603.73,11124.57142857143,11200.755333333333
2021-11-05,Store_C,Jackets,202,18034.34,12462.115714285714,11279.575
2021-11-05,Store_A,Jeans,215,11734.74,11205.821428571431,11350.308333333332
2021-11-05,Store_A,Jackets,203,7741.09,9563.087142857143,10978.852
2021-11-05,Store_A,Dresses,168,15495.4,10926.67857142857,10815.782333333333
2021-11-05,Store_A,Shoes,213,3371.67,10453.784285714284,10808.953666666668
2021-11-05,Store_A,Accessories,206,14388.15,12052.73142857143,10869.427666666665
2021-11-05,Store_B,T-Shirts,197,18118.03,12697.631428571429,11289.251333333335
2021-11-05,Store_A,T-Shirts,183,6206.6,11007.954285714284,11077.888666666666
2021-11-05,Store_B,Jackets,205,2426.63,9678.224285714286,11004.560666666666
2021-11-05,Store_B,Dresses,186,4393.04,9199.931428571428,10740.021666666666
2021-11-05,Store_B,Shoes,220,12537.67,8777.39857142857,10905.292666666668
2021-11-05,Store_B,Accessories,200,7893.81,9423.41857142857,10937.536
2021-11-05,Store_C,T-Shirts,219,15990.03,9652.25857142857,11307.401
2021-11-05,Store_B,Jeans,190,15853.2,9328.71142857143,11593.991
2021-11-06,Store_C,Accessories,214,6511.83,9372.315714285714,11507.128333333334
2021-11-06,Store_D,Jeans,179,3555.56,9533.591428571428,11379.167666666668
2021-11-06,Store_D,Jackets,163,8476.58,10116.954285714286,11360.693333333335
2021-11-06,Store_D,Dresses,203,18713.88,10999.270000000002,11852.630000000001
2021-11-06,Store_D,Shoes,199,19103.55,12600.66142857143,11758.596666666668
2021-11-06,Store_D,Accessories,228,7224.6,11348.457142857145,11336.245333333332
2021-11-06,Store_E,Jackets,198,4509.2,9727.885714285714,10864.961000000001
2021-11-06,Store_E,Jeans,207,8089.53,9953.27142857143,10745.229333333333
2021-11-06,Store_E,Dresses,209,7318.93,10490.895714285714,10518.668666666668
2021-11-06,Store_E,Shoes,185,4905.97,9980.808571428572,10393.15
2021-11-06,Store_E,Accessories,189,18587.06,9962.691428571428,10328.425333333334
2021-11-06,Store_C,Shoes,190,5321.4,7993.812857142856,9864.464333333335
2021-11-06,Store_E,T-Shirts,188,4771.41,7643.357142857143,9825.169333333333
2021-11-06,Store_C,Dresses,207,7796.13,8112.918571428571,9862.309333333335
2021-11-06,Store_D,T-Shirts,205,3564.65,7466.507142857144,9874.613666666668
2021-11-06,Store_C,Jeans,202,3454.62,6914.4628571428575,9536.310000000001
2021-11-06,Store_A,Jeans,211,9483.44,7568.387142857143,9251.28
2021-11-06,Store_A,Jackets,184,14169.79,6937.348571428571,9332.448333333334
2021-11-06,Store_A,Dresses,186,12646.65,7983.812857142858,9495.967
2021-11-06,Store_A,Shoes,212,20773.78,10269.865714285714,9671.913
2021-11-06,Store_A,Accessories,224,13505.12,11085.435714285715,10009.694666666666
2021-11-06,Store_B,T-Shirts,202,19914.23,13421.09,10193.897333333334
2021-11-06,Store_A,T-Shirts,228,2659.77,13307.539999999999,9678.622
2021-11-06,Store_B,Jackets,201,6473.29,12877.51857142857,9687.511666666667
2021-11-06,Store_B,Jeans,171,4869.62,11548.922857142856,9768.944666666668
2021-11-06,Store_C,T-Shirts,207,2502.45,10099.75142857143,9705.925
2021-11-06,Store_B,Accessories,212,6787.09,8101.652857142857,9514.239
2021-11-06,Store_C,Jackets,210,17149.64,8622.298571428571,9822.766666666666
2021-11-06,Store_B,Shoes,203,9800.33,7177.455714285715,9616.443333333333
2021-11-06,Store_B,Dresses,196,15392.52,8996.42,9601.087333333333
2021-11-07,Store_C,Shoes,214,7368.86,9124.358571428571,9629.654999999999
2021-11-07,Store_C,Accessories,196,3707.34,8958.318571428572,9634.714333333333
2021-11-07,Store_D,T-Shirts,211,19475.51,11383.04142857143,10001.345333333333
2021-11-07,Store_D,Jeans,190,3903.32,10971.074285714287,9507.66
2021-11-07,Store_D,Jackets,190,10228.54,9982.345714285713,9211.826333333333
2021-11-07,Store_D,Dresses,199,5720.03,9399.445714285714,9161.674
2021-11-07,Store_D,Shoes,204,5055.38,7922.711428571428,9179.88
2021-11-07,Store_D,Accessories,188,3001.52,7298.805714285714,9010.279666666667
2021-11-07,Store_E,T-Shirts,207,8455.14,7977.062857142856,9048.153333333332
2021-11-07,Store_E,Jackets,207,12962.83,7046.68,9316.715333333334
2021-11-07,Store_E,Dresses,190,6208.02,7375.922857142857,8904.080666666667
2021-11-07,Store_E,Shoes,222,12070.26,7639.0257142857145,9129.042666666668
2021-11-07,Store_C,Dresses,179,7193.53,7849.5257142857145,9209.779999999999
2021-11-07,Store_E,Accessories,193,11374.86,8752.308571428572,9329.070999999998
2021-11-07,Store_E,Jeans,182,7424.31,9384.135714285714,9457.726333333332
2021-11-07,Store_C,Jackets,232,22319.97,11364.825714285715,10086.571333333333
2021-11-07,Store_C,T-Shirts,200,7404.18,10570.732857142857,10017.262666666667
2021-11-07,Store_C,Jeans,231,13978.43,11680.791428571427,10010.883999999998
2021-11-07,Store_A,T-Shirts,191,4973.58,10666.98,9755.115
2021-11-07,Store_A,Jeans,215,3670.81,10163.734285714285,9185.016
2021-11-07,Store_A,Jackets,210,5181.02,9278.9,8907.546
2021-11-07,Store_A,Shoes,209,5451.74,8997.104285714286,8425.463
2021-11-07,Store_A,Accessories,199,8116.54,6968.0428571428565,8607.355333333333
2021-11-07,Store_A,Dresses,210,16348.15,8245.752857142857,8936.517333333333
2021-11-07,Store_B,Jeans,204,18649.57,8913.058571428572,9395.849
2021-11-07,Store_B,Jackets,183,18230.51,10806.905714285715,9920.117666666665
2021-11-07,Store_B,Dresses,184,13847.26,12260.684285714287,10155.456666666667
2021-11-07,Store_B,Shoes,208,6107.31,12393.011428571428,9787.378999999999
2021-11-07,Store_B,Accessories,207,14394.92,13670.608571428571,9940.532000000001
2021-11-07,Store_B,T-Shirts,205,15170.29,14678.287142857143,9933.124333333333
2021-11-08,Store_D,Shoes,219,15740.59,14591.492857142859,10212.182
2021-11-08,Store_C,Accessories,215,17280.75,14395.947142857143,10664.629000000003
2021-11-08,Store_D,Jeans,196,7230.63,12824.535714285714,10256.466333333334
2021-11-08,Store_D,Jackets,199,5486.18,11630.095714285713,10309.228333333334
2021-11-08,Store_D,Dresses,206,17433.96,13248.188571428573,10549.409000000001
2021-11-08,Store_D,Accessories,170,14132.21,13210.658571428572,10829.815
2021-11-08,Store_C,Shoes,215,14875.0,13168.474285714286,11157.135666666667
2021-11-08,Store_E,Jeans,186,6243.53,11811.751428571428,11265.202666666666
2021-11-08,Store_E,Jackets,198,14060.71,11351.745714285715,11452.055
2021-11-08,Store_E,Dresses,210,16931.71,12737.614285714286,11584.351
2021-11-08,Store_E,Shoes,189,14306.7,13997.68857142857,11854.306999999999
2021-11-08,Store_E,Accessories,243,4479.45,12147.044285714283,11601.279999999999
2021-11-08,Store_E,T-Shirts,188,4338.43,10747.932857142858,11506.109999999999
2021-11-08,Store_C,Dresses,221,7335.75,9670.897142857142,11371.473
2021-11-08,Store_D,T-Shirts,177,6656.85,9729.942857142858,11345.891000000001
2021-11-08,Store_C,Jeans,198,2555.43,8086.331428571429,10687.073
2021-11-08,Store_A,T-Shirts,204,13979.44,7664.578571428572,10906.248333333333
2021-11-08,Store_A,Jeans,211,11154.07,7214.202857142858,10812.103000000001
2021-11-08,Store_A,Jackets,208,16887.71,8986.81142857143,11209.240666666667
2021-11-08,Store_A,Dresses,217,9763.4,9761.807142857142,11412.327
2021-11-08,Store_A,Shoes,203,18684.18,11383.011428571428,11862.432333333332
