Date,Store,Category,Units_Sold,Revenue
2021-06-28,Store_D,Jeans,199,14954.53
2021-06-28,Store_D,Jackets,223,11226.15
2021-06-28,Store_D,Dresses,204,16221.41
2021-06-28,Store_D,Shoes,190,18273.09
2021-06-28,Store_D,Accessories,198,14578.69
2021-06-28,Store_E,T-Shirts,191,17024.29
2021-06-28,Store_E,Jeans,184,6297.73
2021-06-28,Store_E,Jackets,204,10698.48
2021-06-28,Store_E,Dresses,205,6291.09
2021-06-28,Store_E,Shoes,215,15245.43
2021-06-28,Store_E,Accessories,197,14633.89
2021-06-29,Store_A,T-Shirts,187,7900.57
2021-06-29,Store_A,Jeans,206,5465.08
2021-06-29,Store_A,Jackets,197,2921.25
2021-06-29,Store_A,Dresses,197,14651.95
2021-06-29,Store_A,Shoes,218,21141.15
2021-06-29,Store_A,Accessories,189,7910.31
2021-06-29,Store_B,T-Shirts,194,14972.47
2021-06-29,Store_B,Jeans,198,19738.72
2021-06-29,Store_B,Jackets,202,9414.58
2021-06-29,Store_B,Dresses,202,5045.51
2021-06-29,Store_B,Shoes,191,15528.19
2021-06-29,Store_B,Accessories,172,6340.69
2021-06-29,Store_C,T-Shirts,201,2820.73
2021-06-29,Store_C,Jeans,190,11793.64
2021-06-29,Store_C,Jackets,188,10190.31
2021-06-29,Store_C,Dresses,197,16287.18
2021-06-29,Store_C,Shoes,199,5379.89
2021-06-29,Store_C,Accessories,201,11532.82
2021-06-29,Store_D,T-Shirts,212,8878.53
2021-06-29,Store_D,Jeans,205,14590.62
2021-06-29,Store_D,Jackets,179,10113.4
2021-06-29,Store_D,Dresses,195,8632.75
2021-06-29,Store_D,Shoes,222,11703.47
2021-06-29,Store_D,Accessories,226,10969.09
2021-06-29,Store_E,T-Shirts,203,5110.35
2021-06-29,Store_E,Jeans,224,6492.81
2021-06-29,Store_E,Jackets,195,6675.52
2021-06-29,Store_E,Dresses,219,20736.26
2021-06-29,Store_E,Shoes,202,8704.6
2021-06-29,Store_E,Accessories,212,3053.24
2021-06-30,Store_A,T-Shirts,196,15276.91
2021-06-30,Store_A,Jeans,201,4359.76
2021-06-30,Store_A,Jackets,216,14921.78
2021-06-30,Store_A,Dresses,199,17733.46
2021-06-30,Store_A,Shoes,206,13518.13
2021-06-30,Store_A,Accessories,203,7632.93
2021-06-30,Store_B,T-Shirts,196,9512.3
2021-06-30,Store_B,Jeans,190,10988.09
2021-06-30,Store_B,Jackets,173,15508.1
2021-06-30,Store_B,Dresses,211,19926.1
2021-06-30,Store_B,Shoes,189,9269.07
2021-06-30,Store_B,Accessories,194,15851.65
2021-06-30,Store_C,T-Shirts,216,10516.2
2021-06-30,Store_C,Jeans,183,12390.81
2021-06-30,Store_C,Jackets,172,10065.12
2021-06-30,Store_C,Dresses,186,4923.38
2021-06-30,Store_C,Shoes,197,10159.83
2021-06-30,Store_C,Accessories,183,4906.08
2021-06-30,Store_D,T-Shirts,210,10675.72
2021-06-30,Store_D,Jeans,217,2812.75
2021-06-30,Store_D,Jackets,191,2225.03
2021-06-30,Store_D,Dresses,202,13325.34
2021-06-30,Store_D,Shoes,211,15251.66
2021-06-30,Store_D,Accessories,215,9936.8
2021-06-30,Store_E,T-Shirts,199,17684.64
2021-06-30,Store_E,Jeans,190,17815.64
2021-06-30,Store_E,Jackets,203,14155.71
2021-06-30,Store_E,Dresses,211,18747.89
2021-06-30,Store_E,Shoes,201,7976.59
2021-06-30,Store_E,Accessories,172,5897.09
2021-07-01,Store_A,T-Shirts,208,10560.61
2021-07-01,Store_A,Jeans,212,15683.51
2021-07-01,Store_A,Jackets,200,14609.13
2021-07-01,Store_A,Dresses,189,18055.02
2021-07-01,Store_A,Shoes,199,15190.13
2021-07-01,Store_A,Accessories,207,18495.1
2021-07-01,Store_B,T-Shirts,198,17029.99
2021-07-01,Store_B,Jeans,207,4651.14
2021-07-01,Store_B,Jackets,183,15388.27
2021-07-01,Store_B,Dresses,209,14643.77
2021-07-01,Store_B,Shoes,220,10387.63
2021-07-01,Store_B,Accessories,198,17875.9
2021-07-01,Store_C,T-Shirts,203,5732.82
2021-07-01,Store_C,Jeans,207,18859.52
2021-07-01,Store_C,Jackets,218,3430.25
2021-07-01,Store_C,Dresses,216,9555.84
2021-07-01,Store_C,Shoes,170,6721.49
2021-07-01,Store_C,Accessories,199,18319.88
2021-07-01,Store_D,T-Shirts,215,9653.6
2021-07-01,Store_D,Jeans,189,3778.9
2021-07-01,Store_D,Jackets,181,10721.27
2021-07-01,Store_D,Dresses,201,19210.71
2021-07-01,Store_D,Shoes,190,3207.19
2021-07-01,Store_D,Accessories,203,2792.31
2021-07-01,Store_E,T-Shirts,195,3912.79
2021-07-01,Store_E,Jeans,192,4675.47
2021-07-01,Store_E,Jackets,200,2837.33
2021-07-01,Store_E,Dresses,201,3735.31
2021-07-01,Store_E,Shoes,197,14809.93
2021-07-01,Store_E,Accessories,214,20872.81
2021-07-02,Store_A,T-Shirts,211,9049.44
2021-07-02,Store_A,Jeans,185,18415.92
2021-07-02,Store_A,Jackets,199,10857.11
2021-07-02,Store_A,Dresses,197,10917.0
2021-07-02,Store_A,Shoes,194,17204.79
2021-07-02,Store_A,Accessories,220,19939.0
2021-07-02,Store_B,T-Shirts,193,14553.75
2021-07-02,Store_B,Jeans,192,8376.12
2021-07-02,Store_B,Jackets,209,13932.01
2021-07-02,Store_B,Dresses,207,18783.54
2021-07-02,Store_B,Shoes,197,7624.55
2021-07-02,Store_B,Accessories,197,2202.66
2021-07-02,Store_C,T-Shirts,192,13512.42
2021-07-02,Store_C,Jeans,210,16903.16
2021-07-02,Store_C,Jackets,208,20492.96
2021-07-02,Store_C,Dresses,203,7379.69
2021-07-02,Store_C,Shoes,208,5425.64
2021-07-02,Store_C,Accessories,176,16258.0
2021-07-02,Store_D,T-Shirts,190,13189.21
2021-07-02,Store_D,Jeans,193,3798.64
2021-07-02,Store_D,Jackets,162,5791.16
2021-07-02,Store_D,Dresses,180,14040.84
2021-07-02,Store_D,Shoes,194,5875.52
2021-07-02,Store_D,Accessories,189,11426.54
2021-07-02,Store_E,T-Shirts,212,14916.72
2021-07-02,Store_E,Jeans,198,13074.35
2021-07-02,Store_E,Jackets,166,10203.82
2021-07-02,Store_E,Dresses,209,16877.11
2021-07-02,Store_E,Shoes,191,2836.83
2021-07-02,Store_E,Accessories,203,7988.76
2021-07-03,Store_A,T-Shirts,205,3881.96
2021-07-03,Store_A,Jeans,208,14647.37
2021-07-03,Store_A,Jackets,215,5481.44
2021-07-03,Store_A,Dresses,199,15851.99
2021-07-03,Store_A,Shoes,213,5820.89
2021-07-03,Store_A,Accessories,204,7899.4
2021-07-03,Store_B,T-Shirts,179,6618.13
2021-07-03,Store_B,Jeans,184,7054.9
2021-07-03,Store_B,Jackets,204,2419.35
2021-07-03,Store_B,Dresses,178,12348.47
2021-07-03,Store_B,Shoes,178,3700.57
2021-07-03,Store_B,Accessories,187,3001.46
2021-07-03,Store_C,T-Shirts,207,17552.53
2021-07-03,Store_C,Jeans,178,6689.45
2021-07-03,Store_C,Jackets,212,9912.63
2021-07-03,Store_C,Dresses,192,18153.41
2021-07-03,Store_C,Shoes,202,13988.93
2021-07-03,Store_C,Accessories,201,13637.05
2021-07-03,Store_D,T-Shirts,183,12191.49
2021-07-03,Store_D,Jeans,213,15003.3
2021-07-03,Store_D,Jackets,183,2536.77
2021-07-03,Store_D,Dresses,190,10032.25
2021-07-03,Store_D,Shoes,217,3083.56
2021-07-03,Store_D,Accessories,182,9202.27
2021-07-03,Store_E,T-Shirts,195,16596.74
2021-07-03,Store_E,Jeans,207,19910.17
2021-07-03,Store_E,Jackets,183,12307.17
2021-07-03,Store_E,Dresses,186,16429.28
2021-07-03,Store_E,Shoes,197,10907.18
2021-07-03,Store_E,Accessories,210,7531.48
2021-07-04,Store_A,T-Shirts,194,10111.89
2021-07-04,Store_A,Jeans,213,21279.74
2021-07-04,Store_A,Jackets,208,6519.78
2021-07-04,Store_A,Dresses,208,6554.75
2021-07-04,Store_A,Shoes,189,12062.29
2021-07-04,Store_A,Accessories,185,13153.09
2021-07-04,Store_B,T-Shirts,212,9061.93
2021-07-04,Store_B,Jeans,197,18990.53
2021-07-04,Store_B,Jackets,212,9450.33
2021-07-04,Store_B,Dresses,202,10531.58
2021-07-04,Store_B,Shoes,214,11869.34
2021-07-04,Store_B,Accessories,217,17375.7
2021-07-04,Store_C,T-Shirts,235,8010.76
2021-07-04,Store_C,Jeans,220,20545.6
2021-07-04,Store_C,Jackets,172,3958.85
2021-07-04,Store_C,Dresses,200,4305.41
2021-07-04,Store_C,Shoes,194,7576.75
2021-07-04,Store_C,Accessories,192,16432.75
2021-07-04,Store_D,T-Shirts,206,13851.47
2021-07-04,Store_D,Jeans,230,22773.11
2021-07-04,Store_D,Jackets,215,14966.89
2021-07-04,Store_D,Dresses,206,6102.03
2021-07-04,Store_D,Shoes,237,10440.28
2021-07-04,Store_D,Accessories,211,2359.96
2021-07-04,Store_E,T-Shirts,210,5221.31
2021-07-04,Store_E,Jeans,235,12031.4
2021-07-04,Store_E,Jackets,180,7882.31
2021-07-04,Store_E,Dresses,194,2106.95
2021-07-04,Store_E,Shoes,213,21033.51
2021-07-04,Store_E,Accessories,204,2969.85
2021-07-05,Store_A,T-Shirts,220,9048.62
2021-07-05,Store_A,Jeans,205,19894.18
2021-07-05,Store_A,Jackets,187,13800.07
2021-07-05,Store_A,Dresses,176,12635.44
2021-07-05,Store_A,Shoes,187,11942.81
2021-07-05,Store_A,Accessories,195,4285.67
2021-07-05,Store_B,T-Shirts,229,2315.63
2021-07-05,Store_B,Jeans,212,2305.67
2021-07-05,Store_B,Jackets,195,9895.77
2021-07-05,Store_B,Dresses,212,5055.71
2021-07-05,Store_B,Shoes,209,8278.73
2021-07-05,Store_B,Accessories,198,9998.28
2021-07-05,Store_C,T-Shirts,184,12831.09
2021-07-05,Store_C,Jeans,185,12861.47
2021-07-05,Store_C,Jackets,199,4285.26
2021-07-05,Store_C,Dresses,214,4747.46
2021-07-05,Store_C,Shoes,195,11924.63
2021-07-05,Store_C,Accessories,179,5699.81
2021-07-05,Store_D,T-Shirts,201,9902.07
2021-07-05,Store_D,Jeans,197,12185.77
2021-07-05,Store_D,Jackets,203,13133.09
2021-07-05,Store_D,Dresses,203,20130.01
2021-07-05,Store_D,Shoes,219,12781.08
2021-07-05,Store_D,Accessories,198,7428.24
2021-07-05,Store_E,T-Shirts,212,18953.7
2021-07-05,Store_E,Jeans,183,12485.52
2021-07-05,Store_E,Jackets,201,19911.2
2021-07-05,Store_E,Dresses,180,3911.25
2021-07-05,Store_E,Shoes,208,15807.65
2021-07-05,Store_E,Accessories,196,15540.3
2021-07-06,Store_A,T-Shirts,202,3624.1
2021-07-06,Store_A,Jeans,196,10109.34
2021-07-06,Store_A,Jackets,215,16029.74
2021-07-06,Store_A,Dresses,196,8008.8
2021-07-06,Store_A,Shoes,174,8955.22
2021-07-06,Store_A,Accessories,234,21345.67
2021-07-06,Store_B,T-Shirts,188,10661.4
2021-07-06,Store_B,Jeans,207,6188.46
2021-07-06,Store_B,Jackets,198,14678.91
2021-07-06,Store_B,Dresses,200,18100.38
2021-07-06,Store_B,Shoes,191,15316.75
2021-07-06,Store_B,Accessories,205,14562.41
2021-07-06,Store_C,T-Shirts,198,17224.43
2021-07-06,Store_C,Jeans,217,11743.66
2021-07-06,Store_C,Jackets,180,12843.24
2021-07-06,Store_C,Dresses,227,15423.8
2021-07-06,Store_C,Shoes,180,4049.23
2021-07-06,Store_C,Accessories,219,17121.05
2021-07-06,Store_D,T-Shirts,206,4840.46
2021-07-06,Store_D,Jeans,193,14521.74
2021-07-06,Store_D,Jackets,184,13303.75
2021-07-06,Store_D,Dresses,198,7589.75
2021-07-06,Store_D,Shoes,192,3885.48
2021-07-06,Store_D,Accessories,215,5755.04
2021-07-06,Store_E,T-Shirts,209,16162.15
2021-07-06,Store_E,Jeans,186,5818.74
2021-07-06,Store_E,Jackets,194,14824.15
2021-07-06,Store_E,Dresses,225,2484.01
2021-07-06,Store_E,Shoes,208,8333.96
2021-07-06,Store_E,Accessories,202,13704.18
2021-07-07,Store_A,T-Shirts,193,16416.7
2021-07-07,Store_A,Jeans,185,10685.96
2021-07-07,Store_A,Jackets,225,14492.39
2021-07-07,Store_A,Dresses,196,12648.23
2021-07-07,Store_A,Shoes,200,8788.11
2021-07-07,Store_A,Accessories,187,12372.4
2021-07-07,Store_B,T-Shirts,197,18982.88
2021-07-07,Store_B,Jeans,210,6109.26
2021-07-07,Store_B,Jackets,223,17119.27
2021-07-07,Store_B,Dresses,209,12450.86
2021-07-07,Store_B,Shoes,205,17311.45
2021-07-07,Store_B,Accessories,214,9486.5
2021-07-07,Store_C,T-Shirts,215,6917.29
2021-07-07,Store_C,Jeans,200,14449.33
2021-07-07,Store_C,Jackets,193,18544.56
2021-07-07,Store_C,Dresses,212,14020.62
2021-07-07,Store_C,Shoes,216,13800.16
2021-07-07,Store_C,Accessories,237,22492.29
2021-07-07,Store_D,T-Shirts,196,4125.12
2021-07-07,Store_D,Jeans,202,20158.21
2021-07-07,Store_D,Jackets,198,5834.82
2021-07-07,Store_D,Dresses,200,19046.57
2021-07-07,Store_D,Shoes,208,5382.71
2021-07-07,Store_D,Accessories,209,3812.09
2021-07-07,Store_E,T-Shirts,180,13534.58
2021-07-07,Store_E,Jeans,182,7667.36
2021-07-07,Store_E,Jackets,202,14468.26
2021-07-07,Store_E,Dresses,201,9206.48
2021-07-07,Store_E,Shoes,218,7268.76
2021-07-07,Store_E,Accessories,210,18108.27
2021-07-08,Store_A,T-Shirts,193,2713.54
2021-07-08,Store_A,Jeans,195,16282.71
2021-07-08,Store_A,Jackets,215,20868.92
2021-07-08,Store_A,Dresses,214,15877.81
2021-07-08,Store_A,Shoes,201,6556.25
2021-07-08,Store_A,Accessories,214,7683.69
2021-07-08,Store_B,T-Shirts,157,4662.22
2021-07-08,Store_B,Jeans,200,17515.4
2021-07-08,Store_B,Jackets,205,11276.15
2021-07-08,Store_B,Dresses,220,7689.06
2021-07-08,Store_B,Shoes,224,12388.63
2021-07-08,Store_B,Accessories,193,19213.69
2021-07-08,Store_C,T-Shirts,184,2678.12
2021-07-08,Store_C,Jeans,202,4450.13
2021-07-08,Store_C,Jackets,212,6387.72
2021-07-08,Store_C,Dresses,190,13180.29
2021-07-08,Store_C,Shoes,197,17646.35
2021-07-08,Store_C,Accessories,213,8610.27
2021-07-08,Store_D,T-Shirts,208,13215.22
2021-07-08,Store_D,Jeans,213,13090.2
2021-07-08,Store_D,Jackets,192,5493.44
2021-07-08,Store_D,Dresses,212,17806.52
2021-07-08,Store_D,Shoes,199,3776.05
2021-07-08,Store_D,Accessories,210,14400.84
2021-07-08,Store_E,T-Shirts,183,18120.51
2021-07-08,Store_E,Jeans,197,15750.26
2021-07-08,Store_E,Jackets,180,13009.29
2021-07-08,Store_E,Dresses,220,21564.4
2021-07-08,Store_E,Shoes,200,9691.07
2021-07-08,Store_E,Accessories,197,16477.35
2021-07-09,Store_A,T-Shirts,205,6703.81
2021-07-09,Store_A,Jeans,174,3078.4
2021-07-09,Store_A,Jackets,190,5732.66
2021-07-09,Store_A,Dresses,190,17266.26
2021-07-09,Store_A,Shoes,207,15214.64
2021-07-09,Store_A,Accessories,215,14585.08
2021-07-09,Store_B,T-Shirts,220,7690.36
2021-07-09,Store_B,Jeans,219,20049.97
2021-07-09,Store_B,Jackets,164,15629.6
2021-07-09,Store_B,Dresses,203,17917.9
2021-07-09,Store_B,Shoes,212,20861.51
2021-07-09,Store_B,Accessories,171,8657.95
2021-07-09,Store_C,T-Shirts,195,4768.78
2021-07-09,Store_C,Jeans,197,12242.12
2021-07-09,Store_C,Jackets,171,13187.83
2021-07-09,Store_C,Dresses,186,15134.52
2021-07-09,Store_C,Shoes,178,2149.48
2021-07-09,Store_C,Accessories,194,3513.2
2021-07-09,Store_D,T-Shirts,220,4278.81
2021-07-09,Store_D,Jeans,176,8231.0
2021-07-09,Store_D,Jackets,205,17487.44
2021-07-09,Store_D,Dresses,209,15902.36
2021-07-09,Store_D,Shoes,229,8598.8
2021-07-09,Store_D,Accessories,198,11641.93
2021-07-09,Store_E,T-Shirts,191,12999.0
2021-07-09,Store_E,Jeans,203,10744.2
2021-07-09,Store_E,Jackets,194,18035.79
2021-07-09,Store_E,Dresses,199,9849.57
2021-07-09,Store_E,Shoes,215,12084.1
2021-07-09,Store_E,Accessories,189,11478.57
2021-07-10,Store_A,T-Shirts,208,8716.04
2021-07-10,Store_A,Jeans,214,21297.73
2021-07-10,Store_A,Jackets,198,14143.54
2021-07-10,Store_A,Dresses,167,6986.69
2021-07-10,Store_A,Shoes,210,2641.41
2021-07-10,Store_A,Accessories,205,19057.85
2021-07-10,Store_B,T-Shirts,200,5939.63
2021-07-10,Store_B,Jeans,211,19278.51
2021-07-10,Store_B,Jackets,207,9719.55
2021-07-10,Store_B,Dresses,229,22599.19
2021-07-10,Store_B,Shoes,170,10589.55
2021-07-10,Store_B,Accessories,200,4333.71
2021-07-10,Store_C,T-Shirts,221,7361.43
2021-07-10,Store_C,Jeans,222,18488.26
2021-07-10,Store_C,Jackets,195,13122.84
2021-07-10,Store_C,Dresses,182,4954.23
2021-07-10,Store_C,Shoes,196,2348.36
2021-07-10,Store_C,Accessories,187,9974.67
2021-07-10,Store_D,T-Shirts,200,14332.9
2021-07-10,Store_D,Jeans,209,18664.81
2021-07-10,Store_D,Jackets,206,7201.88
2021-07-10,Store_D,Dresses,215,9388.93
2021-07-10,Store_D,Shoes,207,18098.33
2021-07-10,Store_D,Accessories,182,3412.54
2021-07-10,Store_E,T-Shirts,195,17714.69
2021-07-10,Store_E,Jeans,201,3093.68
2021-07-10,Store_E,Jackets,188,8422.82
2021-07-10,Store_E,Dresses,214,6081.63
2021-07-10,Store_E,Shoes,173,13563.93
2021-07-10,Store_E,Accessories,198,14138.36
2021-07-11,Store_A,T-Shirts,182,14192.5
2021-07-11,Store_A,Jeans,209,3546.31
2021-07-11,Store_A,Jackets,197,3818.84
2021-07-11,Store_A,Dresses,221,20796.32
2021-07-11,Store_A,Shoes,194,5513.92
2021-07-11,Store_A,Accessories,205,2088.39
2021-07-11,Store_B,T-Shirts,227,21207.4
2021-07-11,Store_B,Jeans,193,8889.38
2021-07-11,Store_B,Jackets,209,19495.93
2021-07-11,Store_B,Dresses,193,10795.57
2021-07-11,Store_B,Shoes,200,5634.13
2021-07-11,Store_B,Accessories,196,7561.73
2021-07-11,Store_C,T-Shirts,183,17809.77
2021-07-11,Store_C,Jeans,230,22897.57
2021-07-11,Store_C,Jackets,207,4263.09
2021-07-11,Store_C,Dresses,224,19238.58
2021-07-11,Store_C,Shoes,221,3175.18
2021-07-11,Store_C,Accessories,186,5019.51
2021-07-11,Store_D,T-Shirts,196,4901.17
2021-07-11,Store_D,Jeans,198,10313.67
2021-07-11,Store_D,Jackets,197,18586.37
2021-07-11,Store_D,Dresses,179,15528.71
2021-07-11,Store_D,Shoes,200,5877.59
2021-07-11,Store_D,Accessories,206,18658.77
2021-07-11,Store_E,T-Shirts,213,2834.08
2021-07-11,Store_E,Jeans,213,6393.14
2021-07-11,Store_E,Jackets,203,14112.83
2021-07-11,Store_E,Dresses,204,14084.43
2021-07-11,Store_E,Shoes,225,14340.51
2021-07-11,Store_E,Accessories,193,6915.19
2021-07-12,Store_A,T-Shirts,194,19077.89
2021-07-12,Store_A,Jeans,205,9129.55
2021-07-12,Store_A,Jackets,202,8563.13
2021-07-12,Store_A,Dresses,198,5188.49
2021-07-12,Store_A,Shoes,202,4798.42
2021-07-12,Store_A,Accessories,204,10215.32
2021-07-12,Store_B,T-Shirts,189,8322.4
2021-07-12,Store_B,Jeans,205,13450.59
2021-07-12,Store_B,Jackets,190,17497.52
2021-07-12,Store_B,Dresses,209,12604.85
2021-07-12,Store_B,Shoes,181,6525.46
2021-07-12,Store_B,Accessories,220,20472.89
2021-07-12,Store_C,T-Shirts,201,4004.32
2021-07-12,Store_C,Jeans,190,5278.92
2021-07-12,Store_C,Jackets,181,12273.51
2021-07-12,Store_C,Dresses,198,4160.54
2021-07-12,Store_C,Shoes,214,2555.82
2021-07-12,Store_C,Accessories,195,15851.46
2021-07-12,Store_D,T-Shirts,210,6568.03
2021-07-12,Store_D,Jeans,198,8595.41
2021-07-12,Store_D,Jackets,201,14942.01
2021-07-12,Store_D,Dresses,202,6960.97
2021-07-12,Store_D,Shoes,224,18617.36
2021-07-12,Store_D,Accessories,203,14399.53
2021-07-12,Store_E,T-Shirts,202,14449.17
2021-07-12,Store_E,Jeans,193,4886.63
2021-07-12,Store_E,Jackets,218,10595.59
2021-07-12,Store_E,Dresses,232,17894.75
2021-07-12,Store_E,Shoes,206,11465.69
2021-07-12,Store_E,Accessories,181,7640.16
2021-07-13,Store_A,T-Shirts,205,5853.74
2021-07-13,Store_A,Jeans,238,5904.94
2021-07-13,Store_A,Jackets,200,5149.04
2021-07-13,Store_A,Dresses,210,5622.3
2021-07-13,Store_A,Shoes,193,14548.8
2021-07-13,Store_A,Accessories,199,4478.52
2021-07-13,Store_B,T-Shirts,223,15946.37
2021-07-13,Store_B,Jeans,205,9562.71
2021-07-13,Store_B,Jackets,192,4457.99
2021-07-13,Store_B,Dresses,194,2602.62
2021-07-13,Store_B,Shoes,183,8468.65
2021-07-13,Store_B,Accessories,183,16357.37
2021-07-13,Store_C,T-Shirts,206,11228.08
2021-07-13,Store_C,Jeans,188,9490.24
2021-07-13,Store_C,Jackets,225,3163.5
2021-07-13,Store_C,Dresses,196,18991.26
2021-07-13,Store_C,Shoes,204,15135.33
2021-07-13,Store_C,Accessories,212,6645.67
2021-07-13,Store_D,T-Shirts,219,16812.27
2021-07-13,Store_D,Jeans,183,11391.94
2021-07-13,Store_D,Jackets,193,15173.23
2021-07-13,Store_D,Dresses,190,11329.02
2021-07-13,Store_D,Shoes,192,17400.87
2021-07-13,Store_D,Accessories,204,12052.53
2021-07-13,Store_E,T-Shirts,187,8291.3
2021-07-13,Store_E,Jeans,247,24381.36
2021-07-13,Store_E,Jackets,199,9075.18
2021-07-13,Store_E,Dresses,230,13602.08
2021-07-13,Store_E,Shoes,175,3137.46
2021-07-13,Store_E,Accessories,217,19788.14
2021-07-14,Store_A,T-Shirts,200,12373.56
2021-07-14,Store_A,Jeans,199,13533.45
2021-07-14,Store_A,Jackets,214,5819.53
2021-07-14,Store_A,Dresses,206,12874.76
2021-07-14,Store_A,Shoes,156,2641.45
2021-07-14,Store_A,Accessories,196,16849.15
2021-07-14,Store_B,T-Shirts,210,8202.05
2021-07-14,Store_B,Jeans,177,15344.47
2021-07-14,Store_B,Jackets,210,8519.88
2021-07-14,Store_B,Dresses,195,3069.77
2021-07-14,Store_B,Shoes,212,2865.16
2021-07-14,Store_B,Accessories,210,15748.59
2021-07-14,Store_C,T-Shirts,209,16712.39
2021-07-14,Store_C,Jeans,203,15442.29
2021-07-14,Store_C,Jackets,204,18594.19
2021-07-14,Store_C,Dresses,202,18068.16
2021-07-14,Store_C,Shoes,198,9388.74
2021-07-14,Store_C,Accessories,198,16024.73
2021-07-14,Store_D,T-Shirts,181,18033.32
2021-07-14,Store_D,Jeans,204,16159.97
2021-07-14,Store_D,Jackets,194,14582.37
2021-07-14,Store_D,Dresses,200,14832.3
2021-07-14,Store_D,Shoes,212,4920.82
2021-07-14,Store_D,Accessories,191,7791.41
2021-07-14,Store_E,T-Shirts,203,11343.14
2021-07-14,Store_E,Jeans,194,9317.43
2021-07-14,Store_E,Jackets,191,5086.11
2021-07-14,Store_E,Dresses,201,4268.56
2021-07-14,Store_E,Shoes,200,2146.14
2021-07-14,Store_E,Accessories,198,13915.81
2021-07-15,Store_A,T-Shirts,228,8999.82
2021-07-15,Store_A,Jeans,198,15787.11
2021-07-15,Store_A,Jackets,198,14634.05
2021-07-15,Store_A,Dresses,220,13705.95
2021-07-15,Store_A,Shoes,184,5734.42
2021-07-15,Store_A,Accessories,197,11221.24
2021-07-15,Store_B,T-Shirts,186,8288.41
2021-07-15,Store_B,Jeans,205,9290.61
2021-07-15,Store_B,Jackets,203,3471.56
2021-07-15,Store_B,Dresses,177,14082.83
2021-07-15,Store_B,Shoes,209,18125.53
2021-07-15,Store_B,Accessories,191,8772.92
2021-07-15,Store_C,T-Shirts,196,3690.38
2021-07-15,Store_C,Jeans,193,3227.18
2021-07-15,Store_C,Jackets,183,6645.9
2021-07-15,Store_C,Dresses,218,4606.83
2021-07-15,Store_C,Shoes,188,18323.65
2021-07-15,Store_C,Accessories,185,5840.21
2021-07-15,Store_D,T-Shirts,214,9911.17
2021-07-15,Store_D,Jeans,189,17446.64
2021-07-15,Store_D,Jackets,197,4905.26
2021-07-15,Store_D,Dresses,197,8803.2
2021-07-15,Store_D,Shoes,194,15982.96
2021-07-15,Store_D,Accessories,209,7155.24
2021-07-15,Store_E,T-Shirts,208,17903.11
2021-07-15,Store_E,Jeans,207,14837.86
2021-07-15,Store_E,Jackets,196,14977.4
2021-07-15,Store_E,Dresses,210,7608.73
2021-07-15,Store_E,Shoes,225,18257.47
2021-07-15,Store_E,Accessories,187,16589.17
2021-07-16,Store_A,T-Shirts,168,8963.39
2021-07-16,Store_A,Jeans,211,6270.08
2021-07-16,Store_A,Jackets,225,4369.96
2021-07-16,Store_A,Dresses,186,8892.94
2021-07-16,Store_A,Shoes,220,14019.64
2021-07-16,Store_A,Accessories,198,10810.51
2021-07-16,Store_B,T-Shirts,208,16029.24
2021-07-16,Store_B,Jeans,193,3991.05
2021-07-16,Store_B,Jackets,183,7235.56
2021-07-16,Store_B,Dresses,221,16617.57
2021-07-16,Store_B,Shoes,176,9393.16
2021-07-16,Store_B,Accessories,198,5419.95
2021-07-16,Store_C,T-Shirts,202,8348.26
2021-07-16,Store_C,Jeans,188,10172.33
2021-07-16,Store_C,Jackets,211,3752.34
2021-07-16,Store_C,Dresses,210,19176.74
2021-07-16,Store_C,Shoes,203,15769.85
2021-07-16,Store_C,Accessories,184,3013.86
2021-07-16,Store_D,T-Shirts,192,19163.67
2021-07-16,Store_D,Jeans,197,14263.93
2021-07-16,Store_D,Jackets,187,11059.29
2021-07-16,Store_D,Dresses,194,8608.54
2021-07-16,Store_D,Shoes,208,3071.76
2021-07-16,Store_D,Accessories,175,7590.64
2021-07-16,Store_E,T-Shirts,211,13615.15
2021-07-16,Store_E,Jeans,191,15634.43
2021-07-16,Store_E,Jackets,212,7549.53
2021-07-16,Store_E,Dresses,214,7720.77
2021-07-16,Store_E,Shoes,185,13275.83
2021-07-16,Store_E,Accessories,206,3917.17
2021-07-17,Store_A,T-Shirts,223,10397.93
2021-07-17,Store_A,Jeans,204,4473.6
2021-07-17,Store_A,Jackets,196,6269.28
2021-07-17,Store_A,Dresses,221,11826.2
2021-07-17,Store_A,Shoes,180,11261.11
2021-07-17,Store_A,Accessories,183,9774.49
2021-07-17,Store_B,T-Shirts,208,12092.93
2021-07-17,Store_B,Jeans,208,18235.85
2021-07-17,Store_B,Jackets,218,21268.8
2021-07-17,Store_B,Dresses,175,7745.53
2021-07-17,Store_B,Shoes,204,10787.54
